"","CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","STOCKING","TREECOUNT","TOTAGE","TREECOUNT_CALC","TPA_UNADJ","CYCLE","SUBCYCLE","DAMAGE_AGENT_CD1_SRS","PCT_AFFECTED_DAMAGE_AGENT1_SRS","DAMAGE_AGENT_CD2_SRS","PCT_AFFECTED_DAMAGE_AGENT2_SRS","DAMAGE_AGENT_CD3_SRS","PCT_AFFECTED_DAMAGE_AGENT3_SRS","AGECD_RMRS","COUNTCHKCD_RMRS"
"10540",98924590010661,98924573010661,2005,27,1,71,22346,2,1,746,37,0.0171,6,NA,6,449.791695,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10541",98924592010661,98924573010661,2005,27,1,71,22346,3,1,12,6,0.0004,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10542",98924594010661,98924573010661,2005,27,1,71,22346,3,1,746,37,0.0007,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10543",98924600010661,98924573010661,2005,27,1,71,22346,4,1,746,37,0.0089,12,NA,12,899.583389,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10544",98924841010661,98924827010661,2005,27,1,71,22207,2,1,12,6,0.0004,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10545",98924844010661,98924827010661,2005,27,1,71,22207,3,1,12,6,0.0647,3,NA,3,224.895847,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10546",98924845010661,98924827010661,2005,27,1,71,22207,3,1,746,37,0.8172,22,NA,22,1649.236214,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10547",98924846010661,98924827010661,2005,27,1,71,22207,4,1,746,37,0.001,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10548",98910422010661,98910406010661,2005,27,2,61,20710,2,2,12,6,0.0035,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10549",98922708010661,98922688010661,2005,27,1,71,22433,2,1,746,37,0.0037,5,NA,5,374.826412,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10550",98926090010661,98926071010661,2005,27,1,71,22183,1,1,12,6,0.0001,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10551",98926092010661,98926071010661,2005,27,1,71,22183,2,2,12,6,0.005,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10552",98926094010661,98926071010661,2005,27,1,71,22183,3,1,746,37,36.2374,4,NA,4,299.86113,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10553",98926179010661,98926161010661,2005,27,1,71,22266,2,1,12,6,0.0013,3,NA,3,224.895847,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10554",98926183010661,98926161010661,2005,27,1,71,22266,2,1,746,37,0.0007,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10555",99275964010661,99275938010661,2005,27,2,1,20232,3,1,746,37,0.0009,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10556",99275966010661,99275938010661,2005,27,2,1,20232,4,2,746,37,1.1537,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10557",99211958010661,99211940010661,2005,27,2,5,20087,1,1,12,6,0.0005,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10558",99211961010661,99211940010661,2005,27,2,5,20087,3,1,12,6,0.0005,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10559",99211964010661,99211940010661,2005,27,2,5,20087,4,1,12,6,0.0005,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10560",98919258010661,98919239010661,2005,27,4,67,20467,3,2,746,37,0.0015,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10561",98952231010661,98952210010661,2005,27,2,35,20480,2,2,746,37,0.0045,3,NA,3,224.895847,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10562",99279646010661,99279632010661,2005,27,2,77,20681,3,1,12,6,0.0026,6,NA,6,449.791695,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10563",99279647010661,99279632010661,2005,27,2,77,20681,4,1,12,6,0.0009,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10564",98914998010661,98914984010661,2005,27,2,61,21371,1,1,12,6,0.0035,8,NA,8,599.72226,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10565",98914999010661,98914984010661,2005,27,2,61,21371,2,1,12,6,0.0022,5,NA,5,374.826412,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10566",98915000010661,98914984010661,2005,27,2,61,21371,3,1,12,6,0.0017,4,NA,4,299.86113,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10567",98915876010661,98915851010661,2005,27,2,61,20324,4,1,746,37,17.9284,6,NA,6,449.791695,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10568",98980807010661,98980789010661,2005,27,3,145,20501,2,1,746,37,0.0018,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10569",98980809010661,98980789010661,2005,27,3,145,20501,4,1,746,37,0.0001,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10570",98962672010661,98962652010661,2005,27,1,137,25437,4,1,746,37,0.003,4,NA,4,299.86113,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10571",99022234010661,99022215010661,2005,27,1,75,24184,2,1,12,6,0.0019,3,NA,3,224.895847,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10572",99022236010661,99022215010661,2005,27,1,75,24184,3,1,12,6,0.0005,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10573",98945811010661,98945797010661,2005,27,1,31,20421,1,1,12,6,0.0001,3,NA,3,224.895847,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10574",98945813010661,98945797010661,2005,27,1,31,20421,2,1,12,6,0.6201,13,NA,13,974.548672,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10575",98945815010661,98945797010661,2005,27,1,31,20421,4,1,12,6,0.0001,7,NA,7,524.756977,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10576",98949714010661,98949697010661,2005,27,1,31,21044,3,1,12,6,0.0001,5,NA,5,374.826412,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10577",99274418010661,99274401010661,2005,27,2,1,20838,3,1,746,37,0.0015,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10578",99272349010661,99272333010661,2005,27,1,75,10412,1,1,12,6,0.0047,11,NA,11,824.618107,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10579",99272352010661,99272333010661,2005,27,1,75,10412,4,1,12,6,0.0009,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10580",99272351010661,99272333010661,2005,27,1,75,10412,3,1,12,6,0.0022,5,NA,5,374.826412,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10581",98989010010661,98988996010661,2005,27,3,115,20539,2,1,12,6,0.0026,6,NA,6,449.791695,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10582",99004284010661,99004261010661,2005,27,2,35,20216,4,1,746,37,1.1936,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10583",99228767010661,99228748010661,2005,27,1,137,20214,3,2,746,37,0.0208,7,NA,7,524.756977,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10584",99228766010661,99228748010661,2005,27,1,137,20214,2,1,12,6,0.9404,5,NA,5,374.826412,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10585",98999123010661,98999108010661,2005,27,3,97,20562,2,1,746,37,0.0015,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10586",98999124010661,98999108010661,2005,27,3,97,20562,3,1,746,37,0.0007,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10587",99051007010661,99050986010661,2005,27,2,7,20740,3,2,746,37,0.003,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10588",98931072010661,98931055010661,2005,27,1,71,22219,1,1,746,37,15.0397,4,NA,4,299.86113,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10589",98931076010661,98931055010661,2005,27,1,71,22219,2,1,746,37,4.7633,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10590",99255808010661,99255788010661,2005,27,2,77,20813,2,2,746,37,44.9209,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10591",98947716010661,98947695010661,2005,27,1,31,21175,2,1,12,6,0.0029,5,NA,5,374.826412,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10592",98947714010661,98947695010661,2005,27,1,31,21175,1,1,12,6,0.0012,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10593",99045653010661,99045637010661,2005,27,2,5,20671,2,1,746,37,0.0001,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10594",98949245010661,98949230010661,2005,27,1,31,29094,2,1,12,6,0.0047,11,NA,11,824.618107,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10595",99050619010661,99050601010661,2005,27,2,7,20478,3,1,12,6,0.5877,3,NA,3,224.895847,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10596",99050621010661,99050601010661,2005,27,2,7,20478,4,1,12,6,0.0001,21,NA,21,1574.270931,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10597",99052552010661,99052537010661,2005,27,2,7,21517,2,1,746,37,0.4492,2,NA,2,149.930565,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10598",99052554010661,99052537010661,2005,27,2,7,21517,3,1,746,37,23.0537,3,NA,3,224.895847,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10599",99052551010661,99052537010661,2005,27,2,7,21517,1,1,746,37,28.3386,21,NA,21,1574.270931,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10600",99052555010661,99052537010661,2005,27,2,7,21517,4,1,746,37,27.7107,50,NA,50,3748.264123,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10601",99013572010661,99013553010661,2005,27,2,57,20079,2,1,746,37,0.0008,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10602",99013571010661,99013553010661,2005,27,2,57,20079,1,1,746,37,0.0015,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10603",99268475010661,99268455010661,2005,27,2,57,20189,3,2,746,37,0.0018,1,NA,1,74.965282,13,2,NA,NA,NA,NA,NA,NA,NA,NA
"10604",720569576290487,514079933126144,2019,27,2,135,20963,1,1,12,6,30.7231,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10605",720569577290487,514079933126144,2019,27,2,135,20963,3,2,12,6,0.0112,14,NA,14,1049.513954,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10606",720594432290487,514081151126144,2019,27,4,89,21019,3,1,746,37,0.0001,11,NA,11,824.618107,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10607",720594434290487,514081151126144,2019,27,4,89,21019,4,1,746,37,7.1303,10,NA,10,749.652825,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10608",720550811290487,514078907126144,2019,27,2,57,20293,1,2,12,6,0.0028,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10609",720550814290487,514078907126144,2019,27,2,57,20293,1,2,746,37,0.0016,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10610",720550821290487,514078907126144,2019,27,2,57,20293,3,2,746,37,0.0016,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10611",720550824290487,514078907126144,2019,27,2,57,20293,4,2,746,37,0.0048,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10612",720572951290487,514080128126144,2019,27,3,115,20640,4,1,12,6,0.0009,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10613",720572954290487,514080128126144,2019,27,3,115,20640,4,1,746,37,0.0015,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10614",720587134290487,514080740126144,2019,27,1,137,20381,3,1,746,37,0.0007,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10615",720589031290487,514080814126144,2019,27,2,61,21460,3,2,12,6,0.0006,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10616",720589032290487,514080814126144,2019,27,2,61,21460,4,2,12,6,0.0006,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10617",720531435290487,514078229126144,2019,27,3,95,20041,2,2,746,37,0.0073,7,NA,7,524.756977,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10618",720516778290487,514077881126144,2019,27,1,137,29476,1,1,12,6,0.2821,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10619",720516783290487,514077881126144,2019,27,1,137,29476,3,1,12,6,0.1411,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10620",720516786290487,514077881126144,2019,27,1,137,29476,4,1,12,6,0.4149,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10621",720551530290487,514079006126144,2019,27,2,77,20293,1,1,12,6,0.0017,4,NA,4,299.86113,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10622",720551531290487,514079006126144,2019,27,2,77,20293,2,1,12,6,0.0001,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10623",720551533290487,514079006126144,2019,27,2,77,20293,3,1,12,6,0.0013,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10624",720551534290487,514079006126144,2019,27,2,77,20293,4,1,12,6,0.0022,5,NA,5,374.826412,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10625",720589864290487,514080852126144,2019,27,2,1,21088,1,1,12,6,0.0006,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10626",720589865290487,514080852126144,2019,27,2,1,21088,2,2,12,6,0.0017,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10627",720590227290487,514080892126144,2019,27,1,71,20282,1,1,12,6,0.0001,6,NA,6,449.791695,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10628",720590232290487,514080892126144,2019,27,1,71,20282,2,1,12,6,0.0025,5,NA,5,374.826412,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10629",720590441290487,514080896126144,2019,27,1,71,20309,1,1,12,6,0.2087,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10630",720581680290487,514080456126144,2019,27,2,77,20890,2,1,746,37,8.2032,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10631",720574005290487,514080163126144,2019,27,1,17,20512,2,1,12,6,0.1881,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10632",720574006290487,514080163126144,2019,27,1,17,20512,2,1,746,37,0.2995,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10633",720574049290487,514080164126144,2019,27,1,17,20517,3,1,12,6,0.0004,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10634",720563176290487,514079613126144,2019,27,2,61,21455,2,1,746,37,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10635",720563177290487,514079613126144,2019,27,2,61,21455,3,1,12,6,0.0009,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10636",720563178290487,514079613126144,2019,27,2,61,21455,3,1,746,37,0.0008,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10637",720563179290487,514079613126144,2019,27,2,61,21455,4,1,12,6,0.0009,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10638",720563183290487,514079613126144,2019,27,2,61,21455,4,1,746,37,0.0008,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10639",720512431290487,514077745126144,2019,27,1,75,24316,4,1,12,6,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10640",720576381290487,514080228126144,2019,27,2,1,20573,2,2,12,6,0.0009,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10641",720576384290487,514080228126144,2019,27,2,1,20573,3,2,12,6,0.0061,8,NA,8,599.72226,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10642",720576386290487,514080228126144,2019,27,2,1,20573,4,2,12,6,0.003,4,NA,4,299.86113,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10643",720576388290487,514080228126144,2019,27,2,1,20573,4,2,746,37,0.0026,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10644",720555849290487,514079155126144,2019,27,3,111,20659,4,1,746,37,0.0015,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10645",720509099290487,514077631126144,2019,27,1,31,21500,3,1,12,6,0.1881,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10646",720509101290487,514077631126144,2019,27,1,31,21500,4,1,12,6,1.8807,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10647",720515414290487,514077820126144,2019,27,1,137,29192,4,1,746,37,0.0001,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10648",720571754290487,514080091126144,2019,27,1,137,20436,1,1,12,6,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10649",720571757290487,514080091126144,2019,27,1,137,20436,2,2,12,6,0.0033,4,NA,4,299.86113,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10650",720571760290487,514080091126144,2019,27,1,137,20436,3,2,12,6,0.0008,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10651",720572569290487,514080120126144,2019,27,1,137,20415,1,1,12,6,0.1881,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10652",720572576290487,514080120126144,2019,27,1,137,20415,3,2,12,6,0.0017,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10653",720572580290487,514080120126144,2019,27,1,137,20415,4,1,12,6,0.3135,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10654",720575446290487,514080212126144,2019,27,1,137,20353,2,1,12,6,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10655",720589562290487,514080843126144,2019,27,2,61,21424,2,2,12,6,0.0065,5,NA,5,374.826412,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10656",720590449290487,514080896126144,2019,27,1,71,20309,4,1,746,37,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10657",720569978290487,514079989126144,2019,27,2,135,20970,2,1,746,37,0.0037,5,NA,5,374.826412,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10658",720569983290487,514079989126144,2019,27,2,135,20970,4,1,746,37,0.0015,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10659",720577681290487,514080290126144,2019,27,1,71,20301,4,2,746,37,66.7024,25,NA,25,1874.132061,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10660",720560794290487,514079534126144,2019,27,3,25,20211,1,1,746,37,0.0011,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10661",720560798290487,514079534126144,2019,27,3,25,20211,2,1,746,37,0.0551,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10662",720560799290487,514079534126144,2019,27,3,25,20211,4,1,746,37,0.0011,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10663",720562587290487,514079593126144,2019,27,2,1,21137,1,1,746,37,5.002,6,NA,6,449.791695,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10664",720562590290487,514079593126144,2019,27,2,1,21137,4,1,746,37,10.0527,22,NA,22,1649.236214,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10665",720583146290487,514080535126144,2019,27,2,29,20588,2,1,746,37,0.0007,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10666",720583149290487,514080535126144,2019,27,2,29,20588,3,1,746,37,0.0007,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10667",720559683290487,514079504126144,2019,27,1,137,20431,1,1,746,37,0.0027,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10668",720559684290487,514079504126144,2019,27,1,137,20431,2,2,12,6,0.0104,4,NA,4,299.86113,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10669",720559688290487,514079504126144,2019,27,1,137,20431,3,1,746,37,0.0009,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10670",720559690290487,514079504126144,2019,27,1,137,20431,4,1,12,6,0.0021,4,NA,4,299.86113,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10671",720559942290487,514079508126144,2019,27,1,137,20463,1,1,746,37,0.0031,4,NA,4,299.86113,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10672",720559944290487,514079508126144,2019,27,1,137,20463,2,1,746,37,0.0008,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10673",720559946290487,514079508126144,2019,27,1,137,20463,3,1,746,37,0.0015,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10674",720563565290487,514079622126144,2019,27,2,1,21123,2,2,746,37,0.0089,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10675",720558524290487,514079463126144,2019,27,1,31,20501,1,1,12,6,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10676",720558525290487,514079463126144,2019,27,1,31,20501,2,1,12,6,0.0009,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10677",720560971290487,514079544126144,2019,27,1,137,20409,1,1,12,6,0.0001,9,NA,9,674.687542,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10678",720560976290487,514079544126144,2019,27,1,137,20409,2,1,746,37,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10679",720561488290487,514079554126144,2019,27,3,115,20644,1,1,12,6,0.1734,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10680",720561491290487,514079554126144,2019,27,3,115,20644,3,1,12,6,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10681",720561494290487,514079554126144,2019,27,3,115,20644,4,1,12,6,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10682",720586534290487,514080714126144,2019,27,1,137,20461,1,1,746,37,4.9579,20,NA,20,1499.305649,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10683",720586535290487,514080714126144,2019,27,1,137,20461,2,1,746,37,2.246,10,NA,10,749.652825,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10684",720570584290487,514080063126144,2019,27,1,31,20500,1,1,12,6,0.0004,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10685",720570589290487,514080063126144,2019,27,1,31,20500,4,1,12,6,0.0009,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10686",720542635290487,514078555126144,2019,27,3,97,20405,1,1,746,37,0.0007,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10687",720542638290487,514078555126144,2019,27,3,97,20405,2,1,746,37,0.0007,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10688",720545091290487,514078655126144,2019,27,2,7,21027,1,1,746,37,0.001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10689",720547996290487,514078786126144,2019,27,2,57,20232,1,1,746,37,0.4237,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10690",720548003290487,514078786126144,2019,27,2,57,20232,2,1,746,37,0.8726,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10691",720548007290487,514078786126144,2019,27,2,57,20232,3,1,746,37,0.0001,41,NA,41,3073.57658,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10692",720548014290487,514078786126144,2019,27,2,57,20232,4,1,746,37,6.3309,9,NA,9,674.687542,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10693",720527144290487,514078112126144,2019,27,2,1,20265,4,1,12,6,0.0038,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10694",720579039290487,514080332126144,2019,27,1,71,20315,3,1,12,6,0.0004,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10695",720579042290487,514080332126144,2019,27,1,71,20315,4,1,12,6,0.0001,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10696",720580989290487,514080418126144,2019,27,2,7,21626,1,1,746,37,0.0001,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10697",720580990290487,514080418126144,2019,27,2,7,21626,2,2,12,6,0.0069,4,NA,4,299.86113,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10698",720580992290487,514080418126144,2019,27,2,7,21626,4,1,12,6,0.0001,3,NA,3,224.895847,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10699",720580993290487,514080418126144,2019,27,2,7,21626,4,1,746,37,0.0001,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10700",720554959290487,514079116126144,2019,27,2,29,20382,1,1,746,37,0.0001,12,NA,12,899.583389,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10701",720522506290487,514077969126144,2019,27,1,137,26688,1,1,12,6,0.0006,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10702",720523987290487,514078014126144,2019,27,3,59,20133,4,3,746,37,0.0059,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10703",720591592290487,514080936126144,2019,27,2,61,21437,3,1,12,6,0.0006,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10704",720521614290487,514077955126144,2019,27,1,137,27500,1,1,12,6,0.0001,19,NA,19,1424.340367,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10705",720521618290487,514077955126144,2019,27,1,137,27500,1,1,746,37,0.0001,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10706",720521619290487,514077955126144,2019,27,1,137,27500,2,2,12,6,0.0017,1,NA,1,74.965282,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10707",720521620290487,514077955126144,2019,27,1,137,27500,3,1,12,6,0.3761,2,NA,2,149.930565,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"10708",720521622290487,514077955126144,2019,27,1,137,27500,4,1,12,6,2.8211,15,NA,15,1124.479237,16,1,NA,NA,NA,NA,NA,NA,NA,NA
